Spec,Price,product link
"Hp Pavilion 15 -11th Gen Core I7, 8GB 1TB SSD Touchscreen Backlit Keyboard, Fingerprint Win 11", 570000,https://www.jumia.com.ng/hp-pavilion-15-11th-gen-core-i7-8gb-1tb-ssd-touchscreen-backlit-keyboard-fingerprint-win-11-116930275.html
Hp 2021 Model Notebook 14 Intel Celeron Dual Core N4020 8GB RAM 1TB HDD WIN 10, 218000,https://www.jumia.com.ng/hp-2021-model-notebook-14-intel-celeron-dual-core-n4020-8gb-ram-1tb-hdd-win-10-77242612.html
Hp Notebook 14 Intel Core I3 12GB RAM/1TB HDD-WIN 10+BAG &MOUSE, 249898,https://www.jumia.com.ng/hp-notebook-14-intel-core-i3-12gb-ram1tb-hdd-win-10bag-mouse-77892934.html
DELL Vostro 3400 14.0-inch HD 11th Gen Intel Core I3 8GB RAM 1TB HDD Win 10 PRO, 248000,https://www.jumia.com.ng/dell-vostro-3400-14.0-inch-hd-11th-gen-intel-core-i3-8gb-ram-1tb-hdd-win-10-pro-111942565.html
"Hp Pavilion 14 X360 11th Gen Intel Core™ I5, 16GB 512 SSD, Touch/Backlit Keyboard,Wins 11+Free Mouse", 475000,https://www.jumia.com.ng/hp-pavilion-14-x360-11th-gen-intel-coretm-i5-16gb-512-ssd-touchbacklit-keyboardwins-11free-mouse-116817917.html
"Portable Macbook Laptop Stand For Tablet Notebook, Laptops", 4950,https://www.jumia.com.ng/generic-portable-macbook-laptop-stand-for-tablet-notebook-laptops-77432492.html
"Hp Stream 11 Intel Celeron 4GB RAM,32GB SSD+ Mouse 11.6-Wins 10", 135000,https://www.jumia.com.ng/hp-stream-11-intel-celeron-4gb-ram32gb-ssd-mouse-11.6-wins-10-78301057.html
Luxury Moveable Macbook Stand/Laptop Stand.No More Neck Pains While Working With Your Laptop, 13400,https://www.jumia.com.ng/generic-luxury-moveable-macbook-standlaptop-stand.no-more-neck-pains-while-working-with-your-laptop-79466269.html
Tang Portable Slim Laptop Stand Holder, 5499,https://www.jumia.com.ng/tang-portable-slim-laptop-stand-holder-43041933.html
"Portable Aluminum 7~15.4 Inch Macbook Laptop Stand Also For Tablet Notebook, Laptops", 7500,https://www.jumia.com.ng/generic-portable-aluminum-715.4-inch-macbook-laptop-stand-also-for-tablet-notebook-laptops-82043407.html
"Hp Pavilion X360 11.6"" Touch Screen Pentium 4GB RAM 128GB SSD", 294000,https://www.jumia.com.ng/pavilion-x360-dy0083nia-intel-pentium-4gb-ram-512gb-ssd-14-inch-convertible-screen-windows-10-with-free-laptop-bag-hp-mpg1657611.html
Hp Pavilion 15 Intel Core I5 10th Gen Touchscreen 12GB RAM 1TB HDD Windows 10 + 32GB Flash, 359789,https://www.jumia.com.ng/hp-pavilion-15-intel-core-i5-10th-gen-touchscreen-12gb-ram-1tb-hdd-windows-10-32gb-flash-116203447.html
Lenovo Ideapad Intel Celeron 1TB HDD 4GB RAM Windows 10+ 32GB Flash, 142999,https://www.jumia.com.ng/lenovo-ideapad-intel-celeron-1tb-hdd-4gb-ram-windows-10-32gb-flash-77048219.html
Hp Pavilion 15 11th Gen Intel Core I5 512GB SSD 16GB RAM Touchscreen/Backlit Keyboard, 455000,https://www.jumia.com.ng/hp-pavilion-15-11th-gen-intel-core-i5-512gb-ssd-16gb-ram-touchscreenbacklit-keyboard-101870869.html
"Multifunctional Laptop Foldable Table,Bed Side Table", 11300,https://www.jumia.com.ng/generic-multifunctional-laptop-foldable-tablebed-side-table-87590584.html
Hp 15 Intel Celeron N4020 8GB RAM 1TB HDD Windows 10 + Mouse, 192900,https://www.jumia.com.ng/15-intel-celeron-n4020-8gb-ram-1tb-hdd-windows-10-mouse-hp-mpg1652327.html
Airspace Adjustable Laptop Desk With Mouse Pad And Cooling Fan, 13000,https://www.jumia.com.ng/generic-airspace-adjustable-laptop-desk-with-mouse-pad-and-cooling-fan-70529060.html
Lenovo Ideapad 15.6inch AMD 3050e 1TB HDD 4GB RAM -Wins 10+ Mouse, 168900,https://www.jumia.com.ng/lenovo-ideapad-15.6inch-amd-3050e-1tb-hdd-4gb-ram-wins-10-mouse-98724466.html
"Hp Envy 15 X360 11th Gen, Intel Core I7 (16GB RAM,1TB SSD) - FP Reader -Wins 11", 780000,https://www.jumia.com.ng/hp-envy-15-x360-11th-gen-intel-core-i7-16gb-ram1tb-ssd-fp-reader-wins-11-115866862.html
"Hp 15 AMD Dual Core 256GB SSD,8GB RAM, Wins 10+ Free LED Lamp", 196500,https://www.jumia.com.ng/hp-15-amd-dual-core-256gb-ssd8gb-ram-wins-10-free-led-lamp-77230397.html
DELL Vostro 3501(10th Gen Intel Core I3 8GB RAM 1TB HDD Win10, 270000,https://www.jumia.com.ng/vostro-350110th-gen-intel-core-i3-8gb-ram-1tb-hdd-win10-dell-mpg1582622.html
"Hp Pavilion 13 -bb0021nia 11th Gen Core™️ I5 512GB HDD, 8GB RAM, 13.3” Backlit Keyboard Wind 10-SILVER", 438000,https://www.jumia.com.ng/hp-pavilion-13-bb0021nia-11th-gen-coretm-i5-512gb-hdd-8gb-ram-13.3-backlit-keyboard-wind-10-silver-73843513.html
"Lenovo ThinkPad X201 12.1"" USED / REFRUSHED Notebook Computer", 89999,https://www.jumia.com.ng/lenovo-thinkpad-x201-12.1-used-refrushed-notebook-computer-111478329.html
"Hp Notebook 14 Intel Celeron 8GB RAM, 1TB HDD, Windows 10 Home", 190000,https://www.jumia.com.ng/hp-notebook-14-intel-celeron-8gb-ram-1tb-hdd-windows-10-home-72116690.html
Hp Notebook 15 10TH GEN INTEL CORE I5 - 16GB RAM -1TB HDD - Windows 10 PRO +Free Mouse, 340000,https://www.jumia.com.ng/hp-notebook-15-10th-gen-intel-core-i5-16gb-ram-1tb-hdd-windows-10-pro-free-mouse-109870494.html
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz - AMD Radeon Graphics 12GB RAM 1TB HDD Windows 10 + Mouse, 212000,https://www.jumia.com.ng/hp-15-inch-amd-ryzentm-3-2.6ghz-3.5ghz-amd-radeon-graphics-12gb-ram-1tb-hdd-windows-10-mouse-106701869.html
Hp Pavilion 15 Intel Core I3 - 16GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10, 279000,https://www.jumia.com.ng/pavilion-15-intel-core-i3-16gb-ram-touchscreen-10th-gen-1tb-hdd-windows-10-hp-mpg1652348.html
"Hp 15 Intel Core I5 11th Gen 16GB RAM 1TB HDD Backlit Keyboard/ Touchscreen Intel Iris Xe ,WIN 10", 395090,https://www.jumia.com.ng/hp-15-intel-core-i5-11th-gen-16gb-ram-1tb-hdd-backlit-keyboard-touchscreen-intel-iris-xe-win-10-82029081.html
Hp Pavilion 14 X360 11th Gen-Core-i3 512 SSD/8GB /Touchscreen, 362000,https://www.jumia.com.ng/hp-pavilion-14-x360-11th-gen-core-i3-512-ssd8gb-touchscreen-95187460.html
Hp Pavilion 15 - Intel Core I5 - Touchscreen - 8GB RAM 1TB HDD Windows 10 Professional + 32GB Flash, 350000,https://www.jumia.com.ng/hp-pavilion-15-intel-core-i5-touchscreen-8gb-ram-1tb-hdd-windows-10-professional-32gb-flash-69029606.html
Lenovo INTEL Core I3® Lenovo 12GB RAM DDR4-1TB HDD WINDOWS 10+Pouch, 239000,https://www.jumia.com.ng/lenovo-intel-core-i3r-lenovo-12gb-ram-ddr4-1tb-hdd-windows-10pouch-77912510.html
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz -AMD Radeon Graphics 12GB RAM 512GB SSD Windows 10, 276000,https://www.jumia.com.ng/hp-15-inch-amd-ryzentm-3-2.6ghz-3.5ghz-amd-radeon-graphics-12gb-ram-512gb-ssd-windows-10-113717296.html
Lenovo Ideapad Intel Celeron 1TB HDD 4GB RAM Win 10 PRO + 32GB Flash, 142999,https://www.jumia.com.ng/lenovo-ideapad-intel-celeron-1tb-hdd-4gb-ram-win-10-pro-32gb-flash-77058869.html?seller_product=1
Hp Pavilion 15 - Intel Core I5 - Touchscreen - 8GB RAM 1TB HDD Windows 10 Professional + BAG, 350000,https://www.jumia.com.ng/hp-pavilion-15-intel-core-i5-touchscreen-8gb-ram-1tb-hdd-windows-10-professional-bag-70497949.html
Hp Probook 11 X360 G5 EE Intel Celeron 4GB Ram 64GB EMMC Wins 10 Pro In S Mode, 164900,https://www.jumia.com.ng/hp-probook-11-x360-g5-ee-intel-celeron-4gb-ram-64gb-emmc-wins-10-pro-in-s-mode-98659155.html
Hp Pavilion 15 Intel Core I3 - 12GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10, 268000,https://www.jumia.com.ng/hp-pavilion-15-intel-core-i3-12gb-ram-touchscreen-10th-gen-1tb-hdd-windows-10-106960078.html
"Hp Pavilion X 360 Convertible 14 11th Gen Core I3 (512GB SSD 8GB) HD Touchscreen, Backlit Keyboard , FP Reader Win 10/11", 363000,https://www.jumia.com.ng/hp-pavilion-x-360-convertible-14-11th-gen-core-i3-512gb-ssd-8gb-hd-touchscreen-backlit-keyboard-fp-reader-win-1011-105951099.html
FOLDABLE LAPTOP DESK - Blue, 9500,https://www.jumia.com.ng/generic-foldable-laptop-desk-blue-92471389.html
Smart Powerbank Laptop Power Bank Fo Notebooks Router And Macbook Powerbank, 69900,https://www.jumia.com.ng/smart-powerbank-laptop-power-bank-fo-notebooks-router-and-macbook-powerbank-100795097.html
Adjustable Laptop Desk With Mouse Pad And Cooling Fan, 12999,https://www.jumia.com.ng/generic-adjustable-laptop-desk-with-mouse-pad-and-cooling-fan-100236715.html
"Hp Stream 11-ah117wm 11.6"", Intel Celeron4, 4GB RAM, 32GB SSD, Windows 10 Home + 32gb OTG Flash + Bluetooth Mouse", 130000,https://www.jumia.com.ng/hp-stream-11-ah117wm-11.6-intel-celeron4-4gb-ram-32gb-ssd-windows-10-home-32gb-otg-flash-bluetooth-mouse-36511444.html
Lenovo Ideapad 15 - AMD QUAD CORE 1TB HDD 8GB RAM Win 10+32GB Flash, 180000,https://www.jumia.com.ng/lenovo-ideapad-15-amd-quad-core-1tb-hdd-8gb-ram-win-1032gb-flash-90086570.html
"Lenovo V14-AMD A4-3020e 4GB/1TB HDD 14""HD Win 10 + FREE 16GB Flash Drive", 163490,https://www.jumia.com.ng/lenovo-v14-amd-a4-3020e-4gb1tb-hdd-14hd-win-10-free-16gb-flash-drive-78780061.html
"DELL Inspiron 14 5410 2-IN-1 Core™️ I5-1135G7 512GB SSD 8GB 14"" (1920x1080) TOUCHSCREEN WIN10 SILVER Backlit Keyboard FP Reader", 465000,https://www.jumia.com.ng/dell-inspiron-14-5410-2-in-1-coretm-i5-1135g7-512gb-ssd-8gb-14-1920x1080-touchscreen-win10-silver-backlit-keyboard-fp-reader-114866421.html
Hp Pavilion 15 Intel Core I3 - 8GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10, 258000,https://www.jumia.com.ng/hp-pavilion-15-intel-core-i3-8gb-ram-touchscreen-10th-gen-1tb-hdd-windows-10-106959954.html
Hp Pavilion X 360 Convertible 14 11th Gen Core I3 (512GB SSD 8GB) HD Touchscreen Win 11, 359000,https://www.jumia.com.ng/hp-pavilion-x-360-convertible-14-11th-gen-core-i3-512gb-ssd-8gb-hd-touchscreen-win-11-101168698.html
Hp Pavilion 15 11th Gen Intel Core I5 12GB 512GBSSD Touchscreen/Backlit Keyboard, 449000,https://www.jumia.com.ng/hp-pavilion-15-11th-gen-intel-core-i5-12gb-512gbssd-touchscreenbacklit-keyboard-101875861.html
Hp 15 AMD ATHLON SILVER 12GB RAM 1TB HDD Windows 10 + Free Mouse, 212400,https://www.jumia.com.ng/hp-15-amd-athlon-silver-12gb-ram-1tb-hdd-windows-10-free-mouse-84870078.html
Lenovo Ideapad Intel Celeron 1TB HDD 8GB RAM Win 10+ Led Lamp, 175500,https://www.jumia.com.ng/lenovo-ideapad-intel-celeron-1tb-hdd-8gb-ram-win-10-led-lamp-82116481.html
"Multifunctional Laptop Foldable Table,Bed Side Table", 8999,https://www.jumia.com.ng/generic-multifunctional-laptop-foldable-tablebed-side-table-84115470.html
Hp 14 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz - 8GB RAM 1TB HDD Windows 10+Mouse, 201500,https://www.jumia.com.ng/hp-14-inch-amd-ryzentm-3-2.6ghz-3.5ghz-8gb-ram-1tb-hdd-windows-10mouse-106706343.html
Lenovo Amd Dual Core Lenovo 4GB RAM DDR4-1TB HDD WIN 10, 166950,https://www.jumia.com.ng/lenovo-amd-dual-core-lenovo-4gb-ram-ddr4-1tb-hdd-win-10-82598887.html
Hp Stream 11 Pro Intel Celeron 4GB RAM- 64GB WIN 10, 118000,https://www.jumia.com.ng/hp-stream-11-pro-intel-celeron-4gb-ram-64gb-win-10-106010393.html
Hp ProBook 11 G1 X360 Convertible Intel Pentium Laptop 4G RAM 256G Touchscreen With Laptop Pouch, 185000,https://www.jumia.com.ng/hp-probook-11-g1-x360-convertible-intel-pentium-laptop-4g-ram-256g-touchscreen-with-laptop-pouch-107456077.html
Hp Pavilion 14 X360 11th Gen-Core-i3 512 SSD/8GB /Touchscreen, 362000,https://www.jumia.com.ng/hp-pavilion-14-x360-11th-gen-core-i3-512-ssd8gb-touchscreen-95187460.html
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz - AMD Radeon Graphics 12GB RAM 1TB HDD Windows 10 + Mouse, 215000,https://www.jumia.com.ng/hp-15-inch-amd-ryzentm-3-2.6ghz-3.5ghz-amd-radeon-graphics-12gb-ram-1tb-hdd-windows-10-mouse-107109255.html
Infinix INBook X1 Pro Intel Core I3 256GB SSD 8GB RAM Bccklit Keyboard Windows 10, 196000,https://www.jumia.com.ng/infinix-inbook-x1-pro-intel-core-i3-256gb-ssd-8gb-ram-bccklit-keyboard-windows-10-106077913.html
"Lenovo Ideapad 3 -14"" Inches 10th Gen Intel Core I3 4GB RAM,1TB HDD Wins 10", 225000,https://www.jumia.com.ng/lenovo-ideapad-3-14-inches-10th-gen-intel-core-i3-4gb-ram1tb-hdd-wins-10-111937931.html
"Lenovo IdeaPad 3(128GB SSD, Intel Pentium Gold, 4GB) WIns 10 In S Mode", 188000,https://www.jumia.com.ng/lenovo-ideapad-3128gb-ssd-intel-pentium-gold-4gb-wins-10-in-s-mode-69712784.html
Rotational Adjustable Notebook Computer Stand, 18750,https://www.jumia.com.ng/generic-rotational-adjustable-notebook-computer-stand-71961782.html
Lenovo Ideapad 14 - AMD QUAD CORE 1TB HDD 4GB RAM Win 10+32GB Flash, 160000,https://www.jumia.com.ng/lenovo-ideapad-14-amd-quad-core-1tb-hdd-4gb-ram-win-1032gb-flash-90086613.html
Hp Pavilion 15 Intel Pentium Quad Core 8GB RAM - FingerPrint Reader- 1TB HDD Windows 10 + BAG, 225000,https://www.jumia.com.ng/hp-pavilion-15-intel-pentium-quad-core-8gb-ram-fingerprint-reader-1tb-hdd-windows-10-bag-75731188.html
Infinix INBook X1 Pro Intel Core I3 256GB SSD 8GB RAM Backlit Keyboard Windows 10, 196000,https://www.jumia.com.ng/infinix-inbook-x1-pro-intel-core-i3-256gb-ssd-8gb-ram-backlit-keyboard-windows-10-106077841.html
Infinix INBook X1 Pro Intel Core I3 256GB SSD 8GB RAM Backlit Keyboard Windows 10, 195700,https://www.jumia.com.ng/infinix-inbook-x1-pro-intel-core-i3-256gb-ssd-8gb-ram-backlit-keyboard-windows-10-106077978.html
Hp Stream 11 Intel Celeron D/C 4GB RAM- 64GB HDD WIN 10+ BAG, 110000,https://www.jumia.com.ng/hp-stream-11-intel-celeron-dc-4gb-ram-64gb-hdd-win-10-bag-76722920.html
Hp 15 Intel Core I5 10th Gen Touchscreen 8GB RAM 1TB HDD Windows 10 + 32GB Flash, 349899,https://www.jumia.com.ng/hp-15-intel-core-i5-10th-gen-touchscreen-8gb-ram-1tb-hdd-windows-10-32gb-flash-76754684.html
Hp Pavilion 15 Intel Pentium Quad Core 4GB RAM - FingerPrint Reader- 1TB HDD Windows 10 + 32GB Flash, 215000,https://www.jumia.com.ng/hp-pavilion-15-intel-pentium-quad-core-4gb-ram-fingerprint-reader-1tb-hdd-windows-10-32gb-flash-116243527.html
Hp Notebook 15 Intel Pentium Quad Core 8GB RAM - FingerPrint Reader- 1TB HDD Windows 10 + 32GB Flash, 225000,https://www.jumia.com.ng/hp-notebook-15-intel-pentium-quad-core-8gb-ram-fingerprint-reader-1tb-hdd-windows-10-32gb-flash-116243249.html
Hp Pavilion 15 Intel Core I3 - 16GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10, 278000,https://www.jumia.com.ng/hp-pavilion-15-intel-core-i3-16gb-ram-touchscreen-10th-gen-1tb-hdd-windows-10-106979880.html
Hp Notebook 240 G8 Intel Core I3 12GB RAM/1TB HDD-WIN 10+ MOUSE, 248000,https://www.jumia.com.ng/hp-notebook-240-g8-intel-core-i3-12gb-ram1tb-hdd-win-10-mouse-79536908.html
Lenovo Ideapad Intel Celeron 1TB HDD 4GB RAM Win 10 PRO+ 32GB Flash, 142999,https://www.jumia.com.ng/lenovo-ideapad-intel-celeron-1tb-hdd-4gb-ram-win-10-pro-32gb-flash-70324504.html
Hp Stream 11 Intel Celeron 2GB RAM- 32GB HDD WIN 10+ Mouse, 111000,https://www.jumia.com.ng/stream-11-intel-celeron-2gb-ram-32gb-hdd-win-10-mouse-hp-mpg1652355.html
"Hp Pavilion X360 2-in-1 11.6"" Touch-Screen - Intel Pentium - 4GB - 128GB SSD -Silver + Pouch", 235000,https://www.jumia.com.ng/hp-pavilion-x360-2-in-1-11.6-touch-screen-intel-pentium-4gb-128gb-ssd-silver-pouch-91709308.html
Laptop Skin Avengers Red (13 - 17inches Fit), 4500,https://www.jumia.com.ng/generic-laptop-skin-avengers-red-13-17inches-fit-76711819.html
Hp Pavilion 15 Intel Core I3 - 16GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10, 279000,https://www.jumia.com.ng/hp-pavilion-15-intel-core-i3-16gb-ram-touchscreen-10th-gen-1tb-hdd-windows-10-104250941.html?seller_product=1
Hp Pavilion 15 Intel PENTIUM FingerPrint Reader 8GB RAM 1TB HDD WIN 10+ 32FLASH, 224999,https://www.jumia.com.ng/hp-pavilion-15-intel-pentium-fingerprint-reader-8gb-ram-1tb-hdd-win-10-32flash-116248370.html
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz -AMD Radeon Graphics 8GB RAM 1TB HDD Windows 10 +Mouse, 202000,https://www.jumia.com.ng/hp-15-inch-amd-ryzentm-3-2.6ghz-3.5ghz-amd-radeon-graphics-8gb-ram-1tb-hdd-windows-10-mouse-106731381.html
Hp STREAM 11 INTEL CELERON® 4GB RAM 32GB EMMC WIN 10+32GB FLASH, 110000,https://www.jumia.com.ng/hp-stream-11-intel-celeronr-4gb-ram-32gb-emmc-win-1032gb-flash-71775079.html
Lenovo INTEL® CELERON® Lenovo 4GB RAM DDR4-1TB HDD WIN 10+USB LIGHT, 142800,https://www.jumia.com.ng/lenovo-intelr-celeronr-lenovo-4gb-ram-ddr4-1tb-hdd-win-10usb-light-70307158.html
Asus MINI E210MA Intel Celeron 4GB RAM - 128GB Storage Space 11.6' WinDOWS 10 + 32GB Flash Drive, 140000,https://www.jumia.com.ng/asus-mini-e210ma-intel-celeron-4gb-ram-128gb-storage-space-11.6-windows-10-32gb-flash-drive-113400203.html
Hp Pavilion 15 - Intel Core I5 - Touchscreen - 8GB RAM 1TB HDD Windows 10 Professional + 32GB FLASH, 350000,https://www.jumia.com.ng/hp-pavilion-15-intel-core-i5-touchscreen-8gb-ram-1tb-hdd-windows-10-professional-32gb-flash-72135073.html
Hp Stream 11 Intel Celeron 2GB RAM- 32GB HDD WIN 10+ 32GB FLASH, 108000,https://www.jumia.com.ng/hp-stream-11-intel-celeron-2gb-ram-32gb-hdd-win-10-32gb-flash-110647110.html
Laptop Skin Avengers Red (13 - 17inches Fit), 4500,https://www.jumia.com.ng/generic-laptop-skin-avengers-red-13-17inches-fit-76711819.html
"Acer TravelMate B118 N4020 4GB 64GB 11.6"" Win10 Pro", 119500,https://www.jumia.com.ng/acer-travelmate-b118-n4020-4gb-64gb-11.6-win10-pro-104857812.html
Hp Notebook 15 10TH GEN INTEL CORE I5 - 8GB RAM -1TB HDD - Windows 10 PRO +Free Mouse, 319000,https://www.jumia.com.ng/hp-notebook-15-10th-gen-intel-core-i5-8gb-ram-1tb-hdd-windows-10-pro-free-mouse-109870329.html
Hp Pavilion 15 Intel Core I3 - 8GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10, 258000,https://www.jumia.com.ng/hp-pavilion-15-intel-core-i3-8gb-ram-touchscreen-10th-gen-1tb-hdd-windows-10-106902171.html
Lenovo IDEAPAD V14 -10TH GEN - INTEL CORE I3 - 8GB RAM- 1TB HDD- WINDOWS 10 Pro + Mouse, 230000,https://www.jumia.com.ng/lenovo-ideapad-v14-10th-gen-intel-core-i3-8gb-ram-1tb-hdd-windows-10-pro-mouse-100785987.html
Hp 15 Intel Core I5 11th Gen 16GB RAM /1TB HDD Touchscreen/Backlit Keyboard Intel Iris Xe Windows 10, 390000,https://www.jumia.com.ng/15-intel-core-i5-11th-gen-16gb-ram-1tb-hdd-touchscreenbacklit-keyboard-intel-iris-xe-windows-10-hp-mpg1652328.html
Hp 15 Intel Core I5 10th Gen Touchscreen 8GB RAM 1TB HDD Windows 10 + 32GB Flash, 349899,https://www.jumia.com.ng/hp-15-intel-core-i5-10th-gen-touchscreen-8gb-ram-1tb-hdd-windows-10-32gb-flash-76754914.html
Hp Envy X360 15-es0003ca - 15.6'' Full HD Touchscreen - 16GB RAM - 1TB SSD - 11th Gen Core I7-1165G7 - Intel Iris XE Graphics - Fingerprint Reader - Stylus Pen - Windows 11 Home, 750000,https://www.jumia.com.ng/hp-envy-x360-15-es0003ca-15.6-full-hd-touchscreen-16gb-ram-1tb-ssd-11th-gen-core-i7-1165g7-intel-iris-xe-graphics-fingerprint-reader-stylus-pen-windows-11-home-114857230.html
"Hp Stream 14 Intel Celeron 4GB,32GB SSD +32gb Flash Wins 10 +Bag And Mouse", 145000,https://www.jumia.com.ng/hp-stream-14-intel-celeron-4gb32gb-ssd-32gb-flash-wins-10-bag-and-mouse-36506810.html
Hp 14 AMD RYZEN™ 3 3250U 12GB RAM 1TB HDD Windows 10 + Mouse, 209000,https://www.jumia.com.ng/hp-14-amd-ryzentm-3-3250u-12gb-ram-1tb-hdd-windows-10-mouse-95324259.html
Hp Notebook 14 Intel Core I3 12GB RAM/1TB HDD-WIN 10+BAG &MOUSE, 250000,https://www.jumia.com.ng/hp-notebook-14-intel-core-i3-12gb-ram1tb-hdd-win-10bag-mouse-77912508.html
Hp Stream 11 Mini Laptop Intel Celeron (64GB/4GB)Wins10, 164500,https://www.jumia.com.ng/hp-stream-11-mini-laptop-intel-celeron-64gb4gbwins10-29313187.html
DELL Vostro 3400 14.0-inch HD 11th Gen Intel Core I3 8GB RAM 1TB HDD Win 10 PRO, 250000,https://www.jumia.com.ng/dell-vostro-3400-14.0-inch-hd-11th-gen-intel-core-i3-8gb-ram-1tb-hdd-win-10-pro-111942777.html
Hp Pavilion X360 Convertible 14-dy0059nia Intel Core I3 512GB SSD 4GB RAM Win 11, 356000,https://www.jumia.com.ng/hp-pavilion-x360-convertible-14-dy0059nia-intel-core-i3-512gb-ssd-4gb-ram-win-11-114661253.html
Thick & Soft Fabric Dustproof Bag Carry Case Pouch Bag Sleeve Silver, 1349,https://www.jumia.com.ng/generic-thick-soft-fabric-dustproof-bag-carry-case-pouch-bag-sleeve-silver-71728083.html
Adjustable Multifunctional Laptop Table, 13500,https://www.jumia.com.ng/generic-adjustable-multifunctional-laptop-table-100236961.html
Adjustable Laptop Stand Foldable Tablet PC Notebook Stand, 8995,https://www.jumia.com.ng/generic-adjustable-laptop-stand-foldable-tablet-pc-notebook-stand-77478828.html
Lenovo INTEL® Core I3® Lenovo 4GB RAM DDR4-1TB HDD WINDOWS 10+Pouch, 245000,https://www.jumia.com.ng/lenovo-intelr-core-i3r-lenovo-4gb-ram-ddr4-1tb-hdd-windows-10pouch-113666085.html
Lenovo Ideapad Intel Celeron 1TB HDD 4GB RAM Windows 10+ 32GB Flash, 142999,https://www.jumia.com.ng/lenovo-ideapad-intel-celeron-1tb-hdd-4gb-ram-windows-10-32gb-flash-70324042.html
Hp Stream 11 Intel Celeron D/C 4GB RAM- 64GB WIN 10+ BAG, 115000,https://www.jumia.com.ng/hp-stream-11-intel-celeron-dc-4gb-ram-64gb-win-10-bag-106120601.html
"Multifunctional Laptop Foldable Table,Bed Side Table", 8500,https://www.jumia.com.ng/generic-multifunctional-laptop-foldable-tablebed-side-table-93113365.html
"Apple MacBook Pro 13"" M1 CHIP 8GB 512GB 2020 Model - Gray", 850000,https://www.jumia.com.ng/apple-macbook-pro-13-m1-chip-8gb-512gb-2020-model-gray-115087678.html
Adjustable Folding Laptop Stand Desk, 13000,https://www.jumia.com.ng/generic-adjustable-folding-laptop-stand-desk-79248730.html
Hp Pavilion 15 Intel Core I3 - 12GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10, 268000,https://www.jumia.com.ng/hp-pavilion-15-intel-core-i3-12gb-ram-touchscreen-10th-gen-1tb-hdd-windows-10-106921818.html
"Asus Notebook Intel Celeron 4GB RAM 1TB HDD Win 10 14.1"" +free Mouse", 162500,https://www.jumia.com.ng/notebook-intel-celeron-4gb-ram-1tb-hdd-win-10-14.1-free-mouse-asus-mpg1636767.html
Asus 210m Intel Celeron 128GB EMMC 4GB RAM 11.6' Mini Wins 10, 152000,https://www.jumia.com.ng/asus-210m-intel-celeron-128gb-emmc-4gb-ram-11.6-mini-wins-10-77820063.html
Hp 15 10th Gen Intel Core I3 Touchscreen 8gb Ram 128gb SSD Wins 10 In S Mode, 280000,https://www.jumia.com.ng/hp-15-10th-gen-intel-core-i3-touchscreen-8gb-ram-128gb-ssd-wins-10-in-s-mode-65334032.html
Hp ProBook 11 X360- Touch Intel Pentium 128GB 4GB RAM Win 10, 180000,https://www.jumia.com.ng/hp-probook-11-x360-touch-intel-pentium-128gb-4gb-ram-win-10-106807981.html
Hp 15 Intel Core I5 Touch Backlit 12GB 2TB Windows 10 + MOUSE, 400200,https://www.jumia.com.ng/hp-15-intel-core-i5-touch-backlit-12gb-2tb-windows-10-mouse-98372118.html
Hp Stream 11 Intel Celeron D/C 4GB RAM- 32GB HDD WIN 10+ BAG, 110000,https://www.jumia.com.ng/hp-stream-11-intel-celeron-dc-4gb-ram-32gb-hdd-win-10-bag-70466500.html
FOLDABLE LAPTOP DESK - Wood Color, 9899,https://www.jumia.com.ng/generic-foldable-laptop-desk-wood-color-75839208.html
Hp Stream 14 Intel Celeron Dual Core 32GB EMMC- 4GB RAM WIN 10, 138000,https://www.jumia.com.ng/hp-stream-14-intel-celeron-dual-core-32gb-emmc-4gb-ram-win-10-98733756.html
Hp Stream 11- Intel Celeron - 64GB EMMC 4GB RAM On Board Windows10 Pro+ 32GB Flash Mouse, 125000,https://www.jumia.com.ng/hp-stream-11-intel-celeron-64gb-emmc-4gb-ram-on-board-windows10-pro-32gb-flash-mouse-98315015.html
Cold Folded Cooler Laptop Stand 360 Degree Rotating Base, 7250,https://www.jumia.com.ng/generic-cold-folded-cooler-laptop-stand-360-degree-rotating-base-63261790.html
"Hp Notebook 14 Intel Celeron 4GB RAM, 1TB HDD, Windows 11 + 16GB USB Flash", 169478,https://www.jumia.com.ng/hp-notebook-14-intel-celeron-4gb-ram-1tb-hdd-windows-11-16gb-usb-flash-98913035.html
